ID;Дата;Время;Офис ID;Менеджер ID;Группа;Товар ID;Производитель ID;Количество;Сумма;Возврат
403;02.08.2015;14:36:25;2;8;15;2189;47;1;3049,2;нет
404;02.08.2015;14:43:25;1;3;8;310;10;1;8470;нет
405;02.08.2015;14:55:25;2;8;17;364;6;2;12122;нет
406;02.08.2015;15:07:25;3;9;9;1628;0;1;13750;нет
407;02.08.2015;15:11:25;2;7;10;4241;5;2;2059,2;нет
408;02.08.2015;15:47:25;2;8;13;2227;4;1;7139;нет
409;02.08.2015;16:04:25;0;1;22;2450;10;1;5020,4;нет
410;02.08.2015;16:09:25;0;1;4;3037;49;1;1472,9;нет
411;02.08.2015;16:29:25;3;11;8;952;5;2;8360;нет
412;02.08.2015;16:46:25;3;9;5;4018;63;1;638;нет
413;02.08.2015;16:54:25;0;2;14;2313;24;1;6422,9;нет
414;02.08.2015;17:04:25;3;9;11;3406;43;1;3289;нет
415;02.08.2015;17:10:25;2;8;14;4516;53;1;1252,9;нет
416;02.08.2015;17:11:25;2;8;5;2445;53;1;818,4;нет
417;02.08.2015;17:27:25;2;6;14;1922;22;1;5698;нет
418;02.08.2015;17:46:25;3;9;7;4149;33;1;649;нет
419;02.08.2015;17:58:25;2;8;14;2574;53;1;1859;да
420;02.08.2015;18:01:25;1;4;9;2014;11;1;1274,9;нет
421;02.08.2015;18:03:25;3;11;5;4029;16;1;2080,1;нет
422;02.08.2015;18:12:25;0;0;12;206;5;1;9300,5;нет
423;02.08.2015;18:39:25;3;11;7;2611;33;1;1089;да
424;02.08.2015;18:51:25;3;9;22;3687;43;1;4389;нет
425;02.08.2015;19:17:25;3;11;20;4502;6;1;1089;нет
426;02.08.2015;19:24:25;0;0;17;364;6;2;12122;да
427;02.08.2015;19:35:25;3;9;20;4036;54;1;5498,9;нет
428;02.08.2015;19:48:25;2;6;8;292;22;2;17820;нет
429;02.08.2015;20:54:25;2;8;22;4459;10;1;1419;нет
430;02.08.2015;21:06:25;2;6;0;3838;35;1;6039;нет
431;02.08.2015;21:18:25;3;10;4;3224;37;1;5610;да
432;02.08.2015;21:27:25;3;9;4;4057;23;1;1659,9;нет
433;02.08.2015;21:29:25;0;1;5;1273;36;1;12430;нет
434;02.08.2015;21:32:25;2;6;13;2227;5;1;7139;нет
435;03.08.2015;09:08:25;2;8;4;4228;16;1;1155;нет
436;03.08.2015;13:21:25;1;5;7;3138;6;1;2849;нет
437;03.08.2015;14:02:25;3;9;5;3505;34;1;702,9;нет
438;03.08.2015;18:07:25;1;3;7;3635;6;2;1034;нет
439;03.08.2015;18:32:25;2;8;1;4310;6;1;1595;да
440;03.08.2015;19:27:25;1;4;8;507;6;1;3628,9;нет
441;03.08.2015;19:53:25;2;8;20;4502;63;1;1089;нет
442;03.08.2015;20:03:25;0;2;20;955;63;1;5388,9;нет
443;03.08.2015;20:49:25;3;11;20;4502;63;1;1089;нет
444;03.08.2015;21:06:25;0;0;10;4391;1;2;1188;нет
445;03.08.2015;21:18:25;1;5;9;1557;22;1;4125;нет
446;03.08.2015;21:38:25;2;8;22;3574;43;1;5489;нет
447;03.08.2015;22:14:25;3;10;16;4168;6;1;5339,4;нет
448;03.08.2015;22:38:25;0;0;8;952;22;2;8360;нет
449;04.08.2015;09:54:25;2;7;9;3438;2;1;911,9;нет
450;04.08.2015;12:06:25;2;6;3;4023;4;1;2189;нет
451;04.08.2015;12:09:25;1;5;8;3223;6;2;11220;нет
452;04.08.2015;17:25:25;2;6;9;1306;42;1;8789;нет
453;04.08.2015;18:03:25;0;2;13;486;6;1;11869;нет
454;04.08.2015;19:04:25;1;3;20;4502;6;1;1089;нет
455;04.08.2015;20:44:25;3;11;15;2754;42;1;4389;нет
456;04.08.2015;20:46:25;3;9;9;2745;47;1;4059;нет
457;04.08.2015;21:02:25;2;8;17;364;6;2;12122;нет
458;04.08.2015;21:04:25;0;1;4;2175;2;1;4433;нет
459;04.08.2015;22:34:25;3;11;14;2574;22;1;1859;нет
460;05.08.2015;08:10:25;0;2;22;3400;10;1;6039;нет
461;05.08.2015;08:17:25;2;6;2;4269;11;1;1474;нет
462;05.08.2015;08:32:25;2;6;19;4427;24;1;1309;нет
463;05.08.2015;09:06:25;1;5;10;3769;2;1;1593,9;нет
464;05.08.2015;10:20:25;1;5;4;2422;12;1;7029;нет
465;05.08.2015;11:34:25;3;11;19;4427;42;1;1309;нет
466;05.08.2015;12:19:25;0;0;1;767;0;1;11979;нет
467;05.08.2015;13:00:25;0;1;16;3421;27;1;4279;нет
468;05.08.2015;14:39:25;2;8;8;1776;1;1;5830;нет
469;05.08.2015;17:19:25;3;10;16;4168;2;1;5339,4;нет
470;05.08.2015;19:15:25;0;1;9;1173;8;1;3850;нет
471;05.08.2015;20:19:25;1;5;17;364;6;1;6061;нет
472;05.08.2015;20:34:25;3;9;5;4264;9;1;825;нет
473;05.08.2015;21:12:25;1;3;19;3880;6;1;1639;нет
474;05.08.2015;21:17:25;3;9;20;765;54;1;5368;да
475;05.08.2015;21:18:25;2;7;13;1220;6;1;10989;нет
476;05.08.2015;21:57:25;2;6;16;3700;6;1;1529;нет
477;05.08.2015;22:35:25;2;8;19;4345;18;1;4070;нет
478;06.08.2015;10:26:25;2;8;6;4332;10;1;1054,9;нет
479;06.08.2015;11:52:25;0;2;18;4105;25;2;4576;нет
480;06.08.2015;12:59:25;2;8;10;4391;35;2;1188;нет
481;06.08.2015;13:21:25;3;9;18;4150;5;2;1298;нет
482;06.08.2015;13:47:25;2;6;9;3933;0;1;647,9;да
483;06.08.2015;15:08:25;2;8;8;507;6;1;3628,9;нет
484;06.08.2015;15:38:25;1;4;22;2450;43;1;5020,4;нет
485;06.08.2015;15:48:25;1;5;16;3700;27;1;1529;нет
486;06.08.2015;16:36:25;3;10;2;2596;50;1;8690;нет
487;06.08.2015;17:47:25;3;10;7;4497;32;2;2178;нет
488;06.08.2015;17:50:25;1;5;16;1537;24;1;9592;нет
489;06.08.2015;17:58:25;2;6;5;2445;23;1;818,4;нет
490;06.08.2015;18:09:25;2;6;4;1669;26;1;649;нет
491;06.08.2015;18:55:25;1;4;2;2230;5;1;7095;нет
492;06.08.2015;19:28:25;3;10;6;3924;7;2;1166;нет
493;06.08.2015;20:47:25;0;0;10;4391;6;1;594;нет
494;06.08.2015;21:24:25;3;9;9;3890;27;1;1109,9;нет
495;06.08.2015;21:43:25;1;4;17;364;6;2;12122;нет
496;06.08.2015;22:03:25;0;2;9;1819;7;1;7139;нет
497;06.08.2015;22:05:25;2;8;15;3882;50;1;1529;нет
498;06.08.2015;22:07:25;1;5;2;107;6;1;14575;нет
499;06.08.2015;22:09:25;2;8;9;4518;25;1;1251,8;нет
500;07.08.2015;08:22:25;1;5;19;3217;24;1;2805;нет
501;07.08.2015;09:14:25;1;5;10;4241;33;1;1029,6;нет
502;07.08.2015;10:18:25;2;8;16;3046;37;1;803;нет
503;07.08.2015;12:13:25;0;1;22;2039;11;1;4222,9;нет
504;07.08.2015;13:03:25;2;7;16;3359;6;1;5379;нет
505;07.08.2015;14:33:25;0;0;4;1488;34;1;13266;нет
506;07.08.2015;14:48:25;2;6;7;3110;4;1;743,6;нет
507;07.08.2015;15:04:25;1;5;22;4459;28;1;1419;нет
508;07.08.2015;15:56:25;2;6;3;3090;0;1;3529,9;нет
509;07.08.2015;16:03:25;1;5;13;4128;14;1;8789;нет
510;07.08.2015;16:06:25;1;5;8;573;10;1;6751,8;нет
511;07.08.2015;16:07:25;0;0;20;1385;54;1;5388,9;нет
512;07.08.2015;16:17:25;0;2;19;1826;24;1;3355;нет
513;07.08.2015;16:27:25;2;8;9;1825;4;1;3080;нет
514;07.08.2015;16:47:25;1;4;7;3098;6;1;5709;нет
515;07.08.2015;17:41:25;2;7;15;3768;9;1;1351,9;нет
516;07.08.2015;18:00:25;0;2;9;3597;42;1;4389;нет
517;07.08.2015;18:38:25;3;11;20;1385;63;1;5388,9;нет
518;07.08.2015;19:05:25;1;5;7;3853;12;2;2074,6;нет
519;07.08.2015;19:37:25;3;9;14;692;50;1;7029;нет
520;07.08.2015;19:51:25;3;10;10;4210;35;2;1694;нет
521;07.08.2015;19:57:25;0;2;4;4388;63;1;3289;нет
522;07.08.2015;20:09:25;2;7;12;372;5;1;8195;нет
523;07.08.2015;20:12:25;2;7;4;1806;42;1;1857,9;нет
524;07.08.2015;20:14:25;2;8;10;4391;54;1;594;нет
525;07.08.2015;20:19:25;1;3;20;1385;54;1;5388,9;нет
526;07.08.2015;20:44:25;1;4;16;3015;24;1;6209,5;нет
527;07.08.2015;21:13:25;2;6;20;4502;6;1;1089;нет
528;07.08.2015;21:18:25;1;5;20;4502;6;1;1089;нет
529;07.08.2015;21:20:25;3;9;19;2603;4;1;1235,3;нет
530;07.08.2015;21:46:25;2;6;19;2819;42;1;1859;нет
531;07.08.2015;21:58:25;0;0;16;2707;27;1;4950;нет
532;07.08.2015;22:02:25;0;2;13;2227;4;1;7139;нет
533;07.08.2015;22:10:25;0;2;6;3582;50;1;1793;нет
534;07.08.2015;22:14:25;1;4;22;4459;11;1;1419;нет
535;07.08.2015;22:30:25;3;10;10;4391;0;1;594;да
536;07.08.2015;22:44:25;3;9;16;3700;24;1;1529;нет
537;07.08.2015;22:56:25;0;2;19;2809;18;1;1054,9;нет
538;08.08.2015;08:40:25;2;7;8;1089;22;2;110858;нет
539;08.08.2015;09:08:25;3;9;8;952;11;1;4180;нет
540;08.08.2015;09:43:25;1;3;20;4502;54;1;1089;нет
541;08.08.2015;10:39:25;0;0;16;3046;5;1;803;да
542;08.08.2015;10:59:25;1;4;14;2313;24;1;6422,9;нет
543;08.08.2015;11:20:25;3;11;8;646;7;2;37730;нет
544;08.08.2015;12:16:25;1;5;8;310;6;1;8470;нет
545;08.08.2015;12:43:25;3;9;4;4441;25;1;897,6;нет
546;08.08.2015;12:59:25;2;7;2;2378;7;1;6589;нет
547;08.08.2015;13:12:25;2;6;5;3734;23;1;6864;нет
548;08.08.2015;13:16:25;0;0;17;364;6;2;12122;нет
549;08.08.2015;13:20:25;3;11;17;364;6;1;6061;да
550;08.08.2015;13:23:25;3;11;13;486;25;1;11869;нет
551;08.08.2015;13:31:25;2;8;9;914;18;1;3564;нет
552;08.08.2015;13:36:25;0;2;5;4102;4;1;3298,9;да
553;08.08.2015;13:43:25;3;10;4;4024;58;1;2189;нет
554;08.08.2015;13:59:25;2;8;22;3462;11;1;5489;нет
555;08.08.2015;14:03:25;0;0;22;3400;10;1;6039;да
556;08.08.2015;14:05:25;0;1;16;4552;3;1;4387,9;нет
557;08.08.2015;14:31:25;3;11;3;991;4;1;2013;нет
558;08.08.2015;14:56:25;3;11;18;4150;22;1;649;нет
559;08.08.2015;15:04:25;0;2;14;1347;25;1;3817;нет
560;08.08.2015;15:05:25;1;5;19;2512;11;1;3518,9;нет
561;08.08.2015;15:16:25;1;5;10;2464;33;1;5608,9;нет
562;08.08.2015;15:27:25;2;8;19;1915;0;1;2033,9;нет
563;08.08.2015;15:42:25;2;6;9;677;8;1;10923;нет
564;08.08.2015;15:45:25;0;2;20;4502;54;1;1089;нет
565;08.08.2015;15:53:25;2;8;16;2496;37;1;2086,7;нет
566;08.08.2015;15:54:25;0;1;10;937;35;1;4398,9;нет
567;08.08.2015;16:23:25;1;4;22;4125;10;1;7365,6;нет
568;08.08.2015;16:29:25;3;9;10;4241;0;2;2059,2;нет
569;08.08.2015;16:49:25;3;9;16;4552;2;1;4387,9;нет
570;08.08.2015;17:06:25;3;10;10;1116;35;1;5709;нет
571;08.08.2015;17:41:25;2;8;4;3332;53;1;2739;нет
572;08.08.2015;18:05:25;2;6;3;4517;25;1;1254;нет
573;08.08.2015;18:07:25;0;1;9;3759;1;1;7687,9;нет
574;08.08.2015;18:56:25;0;1;18;2735;25;1;5215,1;нет
575;08.08.2015;19:17:25;2;6;18;4392;6;1;594;нет
576;08.08.2015;19:32:25;2;6;10;3187;35;1;867,9;нет
577;08.08.2015;21:11:25;2;8;0;2817;22;1;1804;нет
578;08.08.2015;22:18:25;2;7;4;1324;4;1;5644,1;нет
579;09.08.2015;10:31:25;2;7;3;2718;1;1;6039;нет
580;09.08.2015;10:56:25;2;8;16;3501;37;1;5621;нет
581;09.08.2015;11:14:25;2;8;22;3462;11;1;5489;нет
582;09.08.2015;12:28:25;2;8;4;4151;61;1;649;нет
583;09.08.2015;13:06:25;2;8;14;2013;0;1;1274,9;да
584;09.08.2015;13:19:25;1;4;3;1390;16;1;2409;нет
585;09.08.2015;13:25:25;3;9;16;3046;37;1;803;нет
586;09.08.2015;13:26:25;1;3;17;364;6;2;12122;нет
587;09.08.2015;13:27:25;0;1;2;3040;22;1;21549;да
588;09.08.2015;13:32:25;3;11;16;3372;6;1;5489;нет
589;09.08.2015;13:33:25;2;6;5;3271;16;1;2016,3;нет
590;09.08.2015;13:34:25;3;10;2;600;41;1;9339;нет
591;09.08.2015;14:00:25;0;2;0;4301;7;1;1529;нет
592;09.08.2015;14:17:25;1;3;11;51;27;1;10274;нет
593;09.08.2015;14:46:25;2;6;14;3260;24;1;1197,9;нет
594;09.08.2015;14:51:25;0;2;22;3574;11;1;5489;нет
595;09.08.2015;15:11:25;1;4;5;4067;63;1;814;нет
596;09.08.2015;15:52:25;2;8;9;3438;37;1;911,9;нет
597;09.08.2015;16:53:25;2;8;2;433;5;1;22770;нет
598;09.08.2015;16:54:25;2;7;20;1385;63;1;5388,9;нет
599;09.08.2015;17:04:25;3;9;22;2039;28;1;4222,9;нет
600;09.08.2015;18:04:25;1;4;14;2130;18;1;4686;нет
601;09.08.2015;18:16:25;0;2;18;4392;22;2;1188;нет
602;09.08.2015;18:38:25;2;7;2;361;6;1;6237;нет
603;09.08.2015;19:04:25;2;8;15;3768;5;1;1351,9;нет
604;09.08.2015;19:05:25;2;6;9;342;17;1;9614;нет
605;09.08.2015;19:43:25;3;11;5;3368;41;1;1857,9;нет
606;09.08.2015;20:16:25;0;2;7;3460;54;2;10978;нет
607;09.08.2015;20:25:25;0;1;17;364;6;2;12122;нет
608;09.08.2015;20:27:25;0;0;17;364;6;1;6061;нет
609;09.08.2015;20:28:25;1;3;12;2335;5;1;26389;нет
610;09.08.2015;21:38:25;1;5;20;4036;54;1;5498,9;нет
611;09.08.2015;21:40:25;0;0;7;3437;33;1;911,9;нет
612;09.08.2015;21:55:25;1;4;2;3319;22;1;7689;да
613;09.08.2015;22:27:25;3;9;5;575;41;1;6751,8;нет
614;10.08.2015;09:39:25;0;2;5;2068;42;1;4452,8;нет
615;10.08.2015;10:28:25;2;7;4;4049;47;1;2739;нет
616;10.08.2015;11:11:25;2;6;11;3406;27;1;3289;нет
617;10.08.2015;11:20:25;1;5;16;2950;14;1;4129,4;нет
618;10.08.2015;12:18:25;0;0;5;198;53;1;8030;нет
619;10.08.2015;15:53:25;2;6;3;4056;22;1;1659,9;нет
620;10.08.2015;16:43:25;1;3;17;364;5;1;6061;нет
621;10.08.2015;18:03:25;1;4;5;168;16;1;11390,5;нет
622;10.08.2015;18:14:25;2;6;13;4128;25;1;8789;нет
623;10.08.2015;18:29:25;0;2;5;3099;14;1;5709;нет
624;10.08.2015;18:41:25;0;1;18;511;22;1;28556;нет
625;10.08.2015;19:10:25;0;2;7;3889;25;2;2219,8;нет
626;10.08.2015;19:51:25;1;3;14;2839;53;1;3938;нет
627;10.08.2015;21:28:25;2;7;20;4502;6;1;1089;нет
628;10.08.2015;22:03:25;3;10;9;3696;14;1;13189;нет
629;10.08.2015;22:16:25;3;9;7;4065;50;2;1628;нет
630;11.08.2015;09:45:25;2;8;17;364;5;1;6061;нет
631;11.08.2015;10:59:25;3;9;9;3594;13;1;790,9;нет
632;11.08.2015;13:38:25;2;6;11;3406;27;1;3289;нет
633;11.08.2015;14:47:25;1;4;18;3989;35;2;16192;нет
634;11.08.2015;15:14:25;2;6;5;3591;23;1;3289;нет
635;11.08.2015;16:19:25;1;5;10;937;33;2;8797,8;нет
636;11.08.2015;16:54:25;2;7;7;2199;54;1;1252,9;нет
637;11.08.2015;16:57:25;2;8;16;3046;6;1;803;нет
638;11.08.2015;17:34:25;0;0;9;1873;12;1;4178,9;нет
639;11.08.2015;17:56:25;2;6;19;2809;42;1;1054,9;нет
640;11.08.2015;18:17:25;2;8;19;2049;24;1;5113,9;нет
641;11.08.2015;19:34:25;2;8;9;2898;6;1;8457,9;нет
642;11.08.2015;19:45:25;3;11;18;503;9;2;8140;нет
643;11.08.2015;20:38:25;1;5;16;1712;14;1;9339;нет
644;11.08.2015;20:44:25;3;10;20;1385;63;1;5388,9;нет
645;11.08.2015;20:45:25;2;8;18;511;11;2;57112;нет
646;11.08.2015;22:19:25;1;3;16;2950;24;1;4129,4;нет
647;12.08.2015;08:21:25;0;2;18;4150;14;1;649;нет
648;12.08.2015;08:26:25;2;6;9;3438;23;1;911,9;нет
649;12.08.2015;09:22:25;1;3;19;4427;6;1;1309;да
650;12.08.2015;09:33:25;2;7;10;3769;36;2;3187,8;нет
651;12.08.2015;10:18:25;3;10;3;2262;8;1;6589;нет
652;12.08.2015;11:27:25;3;11;8;310;5;1;8470;нет
653;12.08.2015;12:38:25;3;9;13;4128;5;1;8789;нет
654;12.08.2015;13:15:25;2;6;22;3400;28;1;6039;нет
655;12.08.2015;14:03:25;2;7;10;4391;5;2;1188;нет
656;12.08.2015;14:51:25;1;5;11;1821;1;1;6308,5;нет
657;12.08.2015;15:27:25;3;10;4;3672;49;1;4730;нет
658;12.08.2015;17:36:25;1;4;16;3540;24;1;6039;нет
659;12.08.2015;17:50:25;3;11;5;3818;16;1;979;нет
660;12.08.2015;18:38:25;1;4;18;2735;35;2;10430,2;нет
661;12.08.2015;18:58:25;2;7;16;3501;14;1;5621;нет
662;12.08.2015;19:43:25;2;6;20;765;6;1;5368;нет
663;12.08.2015;19:59:25;0;1;4;1874;61;1;4178,9;нет
664;12.08.2015;20:25:25;1;5;18;4119;35;2;4378;нет
665;12.08.2015;21:03:25;1;4;16;2875;6;1;3628,9;нет
666;12.08.2015;21:12:25;3;9;5;3267;29;1;4279;нет
667;12.08.2015;21:18:25;2;8;4;3961;0;1;2281,4;да
668;12.08.2015;21:41:25;2;8;17;364;5;2;12122;нет
669;12.08.2015;22:08:25;0;2;10;4248;5;2;2310;нет
670;12.08.2015;22:35:25;2;8;7;3163;3;2;8778;нет
671;12.08.2015;22:41:25;1;5;9;3976;50;1;1298;нет
672;12.08.2015;22:48:25;1;5;17;364;5;2;12122;нет
673;13.08.2015;08:46:25;2;6;10;3187;36;2;1735,8;нет
674;13.08.2015;10:16:25;0;0;4;3762;13;1;8349;нет
675;13.08.2015;11:28:25;1;3;19;2822;24;1;4565;нет
676;13.08.2015;11:39:25;2;8;11;3573;1;1;3792,8;нет
677;13.08.2015;11:59:25;0;2;2;297;0;1;14322;да
678;13.08.2015;12:07:25;3;10;8;952;0;2;8360;нет
679;13.08.2015;12:32:25;3;9;19;3217;0;1;2805;нет
680;13.08.2015;12:46:25;0;0;18;4150;53;1;649;нет
681;13.08.2015;14:16:25;1;4;2;12;7;1;19800;нет
682;13.08.2015;16:06:25;1;5;22;2450;43;1;5020,4;нет
683;13.08.2015;16:17:25;1;3;12;1584;5;1;11977,9;нет
684;13.08.2015;16:26:25;2;6;9;2630;25;1;4075,5;нет
685;13.08.2015;17:00:25;2;8;22;4459;28;1;1419;нет
686;13.08.2015;17:18:25;1;4;17;364;5;2;12122;нет
687;13.08.2015;17:52:25;2;6;14;3260;24;1;1197,9;нет
688;13.08.2015;18:36:25;2;8;11;3573;1;1;3792,8;нет
689;13.08.2015;19:09:25;3;10;22;2039;28;1;4222,9;нет
690;13.08.2015;19:10:25;2;8;19;4334;24;1;4070;нет
691;13.08.2015;19:18:25;0;2;8;292;1;1;8910;нет
692;13.08.2015;19:26:25;1;4;7;3853;37;1;1037,3;нет
693;13.08.2015;20:19:25;3;9;1;3115;0;1;5636,4;нет
694;13.08.2015;20:39:25;1;4;21;1022;12;1;9094,8;нет
695;13.08.2015;21:16:25;3;10;9;2916;22;1;1383,8;нет
696;13.08.2015;21:27:25;3;11;2;165;22;1;11143;нет
697;13.08.2015;21:53:25;2;7;8;507;0;2;7257,8;нет
698;13.08.2015;22:58:25;3;10;5;2065;9;1;796,4;нет
699;14.08.2015;08:42:25;3;10;17;364;6;2;12122;нет
700;14.08.2015;09:16:25;2;8;21;4216;12;1;10437,9;нет
701;14.08.2015;09:34:25;0;2;10;4391;6;2;1188;нет
702;14.08.2015;10:24:25;2;7;18;2107;50;2;17138;нет
703;14.08.2015;12:06:25;1;4;16;4552;27;1;4387,9;нет
704;14.08.2015;13:39:25;2;8;21;4216;18;1;10437,9;нет
705;14.08.2015;13:41:25;2;7;9;763;3;1;5368;нет
706;14.08.2015;14:08:25;1;5;4;4059;33;1;4437,4;нет
707;14.08.2015;14:15:25;1;3;16;4552;3;1;4387,9;нет
708;14.08.2015;14:16:25;0;0;22;4459;11;1;1419;нет
709;14.08.2015;14:30:25;2;8;6;4142;23;1;1041,7;нет
710;14.08.2015;15:14:25;1;5;4;3803;21;1;1243;нет
711;14.08.2015;15:19:25;3;10;6;3043;14;1;22979;нет
712;14.08.2015;15:29:25;3;9;8;1426;5;1;6743;нет
713;14.08.2015;15:31:25;3;9;8;1776;5;2;11660;нет
714;14.08.2015;15:38:25;1;5;2;3771;22;1;1351,9;нет
715;14.08.2015;16:03:25;1;5;19;2626;0;1;5047,9;нет
716;14.08.2015;16:37:25;2;6;21;4216;12;1;10437,9;нет
717;14.08.2015;16:43:25;2;8;18;4281;53;1;1320;нет
718;14.08.2015;16:47:25;3;10;5;1538;7;1;8657;нет
719;14.08.2015;16:49:25;3;10;14;4139;14;1;1041,7;нет
720;14.08.2015;17:18:25;1;4;0;3322;49;1;1925;да
721;14.08.2015;17:21:25;2;8;10;3033;17;2;3938;нет
722;14.08.2015;17:33:25;0;2;5;4029;10;1;2080,1;нет
723;14.08.2015;18:10:25;2;6;3;408;16;1;2299;нет
724;14.08.2015;18:11:25;1;4;10;4391;17;2;1188;нет
725;14.08.2015;18:34:25;2;8;17;364;6;2;12122;нет
726;14.08.2015;18:43:25;2;6;9;4469;5;1;5471,4;нет
727;14.08.2015;19:17:25;0;0;5;1042;41;1;1419;нет
728;14.08.2015;19:24:25;3;9;9;3890;33;1;1109,9;нет
729;14.08.2015;19:27:25;0;2;22;3574;10;1;5489;нет
730;14.08.2015;19:48:25;2;8;22;3687;43;1;4389;нет
731;14.08.2015;19:54:25;3;9;13;4128;25;1;8789;нет
732;14.08.2015;20:02:25;3;11;20;4502;11;1;1089;нет
733;14.08.2015;20:08:25;3;9;22;4459;11;1;1419;нет
734;14.08.2015;20:09:25;2;6;7;2414;14;2;12078;нет
735;14.08.2015;20:24:25;0;0;17;364;5;1;6061;нет
736;14.08.2015;21:09:25;0;2;8;573;0;2;13503,6;нет
737;14.08.2015;21:12:25;0;0;0;1282;41;1;5423;нет
738;14.08.2015;21:14:25;3;10;8;507;22;2;7257,8;нет
739;14.08.2015;21:15:25;3;9;1;31;5;1;17242,5;нет
740;14.08.2015;21:25:25;2;8;16;3501;3;1;5621;нет
741;14.08.2015;21:43:25;2;7;9;2630;5;1;4075,5;нет
742;14.08.2015;22:19:25;3;9;0;4244;65;1;1529;нет
743;14.08.2015;22:21:25;1;4;19;2878;45;1;4389;нет
744;14.08.2015;22:37:25;2;7;8;2238;5;2;10560;нет
745;14.08.2015;22:45:25;0;2;9;2076;9;1;4838,9;нет
746;15.08.2015;09:27:25;3;11;15;2189;25;1;3049,2;нет
747;15.08.2015;11:11:25;2;8;15;4430;6;1;1463;нет
748;15.08.2015;11:56:25;2;8;17;364;6;1;6061;нет
749;15.08.2015;12:03:25;2;7;8;3223;0;1;5610;нет
750;15.08.2015;12:23:25;1;4;1;2307;27;1;1936;нет
751;15.08.2015;12:26:25;1;3;12;1584;5;1;11977,9;да
752;15.08.2015;12:30:25;3;11;22;3687;28;1;4389;нет
753;15.08.2015;12:46:25;3;10;9;2482;37;1;4156,9;да
754;15.08.2015;13:10:25;1;5;12;2025;5;1;19074;нет
755;15.08.2015;13:14:25;2;8;3;1390;60;1;2409;нет
756;15.08.2015;13:27:25;2;7;7;4497;22;1;1089;нет
757;15.08.2015;13:34:25;2;8;1;3652;6;1;1338,7;нет
758;15.08.2015;13:43:25;0;1;19;1655;11;1;13693,9;нет
759;15.08.2015;13:55:25;2;8;20;1034;54;1;4224;нет
760;15.08.2015;14:05:25;3;9;10;4210;54;1;847;нет
761;15.08.2015;14:38:25;1;5;20;4502;63;1;1089;нет
762;15.08.2015;15:09:25;3;9;12;2113;5;1;23584;нет
763;15.08.2015;15:29:25;2;8;10;463;50;2;31433,6;нет
764;15.08.2015;15:38:25;3;10;7;2199;1;2;2505,8;нет
765;15.08.2015;15:47:25;3;9;18;1576;11;2;17490;нет
766;15.08.2015;16:09:25;3;10;8;573;6;1;6751,8;нет
767;15.08.2015;16:12:25;2;8;13;2227;25;1;7139;нет
768;15.08.2015;16:35:25;2;6;4;4415;29;1;4389;нет
769;15.08.2015;17:26:25;0;2;8;1426;22;1;6743;нет
770;15.08.2015;17:32:25;3;9;22;3462;10;1;5489;нет
771;15.08.2015;17:43:25;1;5;9;3597;22;1;4389;нет
772;15.08.2015;17:44:25;1;5;17;364;5;1;6061;нет
773;15.08.2015;18:11:25;1;5;19;2603;4;1;1235,3;нет
774;15.08.2015;18:16:25;2;6;13;486;6;1;11869;нет
775;15.08.2015;18:21:25;3;10;17;364;6;1;6061;нет
776;15.08.2015;19:12:25;0;2;0;1171;30;1;4288,9;нет
777;15.08.2015;19:36:25;2;8;14;692;5;1;7029;нет
778;15.08.2015;20:00:25;3;10;2;588;5;1;7210,5;нет
779;15.08.2015;20:47:25;2;7;7;3787;24;2;1757,8;нет
780;15.08.2015;21:56:25;0;2;4;1488;41;1;13266;нет
781;16.08.2015;09:27:25;3;10;15;3931;9;1;647,9;нет
782;16.08.2015;09:36:25;3;9;7;3751;21;1;16489;нет
783;16.08.2015;09:49:25;2;8;7;2283;37;1;4398,9;нет
784;16.08.2015;11:00:25;2;6;12;372;5;1;8195;нет
785;16.08.2015;11:56:25;3;9;9;3484;0;1;4178,9;нет
786;16.08.2015;12:03:25;2;6;3;4318;22;1;3848,9;нет
787;16.08.2015;12:13:25;0;2;9;1861;19;1;2957,9;нет
788;16.08.2015;12:31:25;3;11;7;2558;54;1;869;нет
789;16.08.2015;12:39:25;3;9;14;3974;24;1;1295,8;нет
790;16.08.2015;13:07:25;2;6;11;51;27;1;10274;нет
791;16.08.2015;13:09:25;0;1;22;2039;11;1;4222,9;нет
792;16.08.2015;13:34:25;2;7;14;4401;22;1;1375;нет
793;16.08.2015;13:57:25;2;8;17;364;6;1;6061;нет
794;16.08.2015;14:26:25;3;10;19;2809;36;1;1054,9;нет
795;16.08.2015;14:59:25;2;8;15;4251;37;1;1307,9;нет
796;16.08.2015;15:01:25;2;7;18;4392;35;1;594;нет
797;16.08.2015;15:13:25;2;8;13;4128;6;1;8789;нет
798;16.08.2015;15:47:25;2;8;5;3047;16;1;803;нет
799;16.08.2015;16:03:25;2;7;13;2227;25;1;7139;нет
800;16.08.2015;16:34:25;3;9;5;3913;63;1;4719;нет
801;16.08.2015;17:13:25;0;0;0;3304;8;1;5170;нет
802;16.08.2015;17:24:25;0;2;4;2917;44;1;1760;нет
803;16.08.2015;17:34:25;1;4;7;2755;37;1;7139;нет
804;16.08.2015;17:56:25;3;9;10;4391;33;2;1188;нет
805;16.08.2015;19:01:25;1;4;13;4128;5;1;8789;нет
806;16.08.2015;19:21:25;1;3;16;3372;24;1;5489;нет
807;16.08.2015;19:54:25;1;3;18;4281;37;1;1320;нет
